produto_pesquisado;titulo_produto;id_vendedor;preco;quantidade;descricao;homologado;plataforma;url
power bank;Carregador Com 6 Portas Usb 8a + Power Bank 2600mah - Basike<!-- --> ;AYSHAFLIX COMUNICACAO E ACESSORIOS;92,20;1;Marca Basike Modelo ba-pcr4002   Tipo De Carregador: Mesa Voltagem De Entrada: 24v Voltagem De Saída: 5v Descrição Carregador De Mesa Com 6 Portas Usb + Power Bank 2600mah - Basike Ideal Para Carregar 6 Aparelhos De Uma Só Vez. Caso Precise Sair E Não Deu Tempo De Carregar, Pode Utilizar A Bateria Portátil E Continuar Carregando O Seu Aparelho. - Especificações Entrada: Ac100-240v 50-60hz Max 800ma Saída Dc5v 8a Potência Total: 40w (auto) Capacidade: 2600m;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-com-6-portas-usb-8a-power-bank-2600mah-basike-mp922313050/p
power bank;Carregador Solar 30.000mah, Carregador De Bateria Solar Portátil Solar Power Bank Externo Para Carregador De Celular Com Lanterna E Um Cabo Micro Usb<!-- --> ;;277,00;1;? Design Exclusivo, ✴️ Carregador Solar - Solarprous ? Perfeito Para Qualquer Ocasião, Na Cidade Ou No Campo, Nossa Variada Gama De Carregadores Solares Nunca Vai Deixá-lo, Excelente Ferramenta De Sobrevivência - Se Surpreenda Com A Grande Variedade De Usos E Acessórios Que Facilitarão Sua Vida. ? Incrível Acessório Para O Seu Celular, Garanta Sua Independência De Carregamento Com Os Bancos De Carga Solarprous. ?enjoso Seus Passeios Com Intensidade Máxima Sem Se Pre;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregadorsolar30000mahcarregadordebateriasolarportatilsolarpowerbankexternoparacarregadordecelularc-mp922858571/p
power bank;Carregador Portátil Power Bank 10.000mah Universal Usb Typec<!-- --> ;olist;144,90;1;"Carregador Portátil Power Bank 10.000mah Universal Usb Typec

o Carregador Portátil Kaidi Kd-956 Vai Te Surpreender, Foi Desenvolvido Para Te Auxiliar Em Toda E Qualquer Hora, Com Uma Mega Potência, Praticidade, Um Design Pequeno E Três Entradas, Um Carregador Com Cabos Resistentes, E Você Pode Optar Por Colocar Os Cabos De Sua Preferencia Também 

10000 Mah Em Um Único Banco De Potência... Célula De Polímero De Lítio Equipada Com Fio, Alta Densidade E Qualidade, Co";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregadorportatilpowerbank10000mahuniversalusbtypec-mp923126997/p
power bank;Carregador Portatil Ecopower Ep-c828 12000mah Power Bank<!-- --> ;olist;236,35;1;"Atenção

 


 

ficou Sem Bateria No Celular Não Tem Problema Com Power Bank Você Pode Carregar Seu Celular Ou Dispositivo Portátil Em Qualquer Lugar Na Hora Que Você Precisar,

ótimo Para Viagem Onde Não Podemos Parar Para Carregar O Celular, A Recarga Rápida Podendo Carregar De 3 A 4 Vezes O Celular Dependendo Do Modelo Sem Precisar Recarregar A Power Bank.

carregador Port. Eco Power Ep-c828 12000mah Blackpeso Bruto:165 Gramascompatibilidade: Dispositivos Móveis";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-ecopower-epc828-12000mah-power-bank-mp932379024/p
power bank;Banco De Carga Carregador Portátil Celular 22.5w 20000mah Display Led Usb Bateria Extra Power Bank<!-- --> ;;;1;"Metal Shell 20000mah Power Bank Carregador Portátil De Carga Rápida Com Tela Led
 Com Várias Saídas, Carregue Facilmente Vários Dispositivos Ao Mesmo Tempo Tamanho Leve E Fino, Ideal Para Viagens, Camping, Caminhadas, Etc
 Caixa De Metal, Perspectiva Alta Com Alta Capacidade De 20000mah, Suficiente Para Uso Diário Suporta Carga Rápida Pd3.0 + Qc3.0, Apenas 4-5h Precisava Ser Totalmente Carregada Vida Útil Da Bateria Contínua Visor Lcd Inteligente Para Facilitar A Vi";CANDIDATO;Carrefour;https://www.carrefour.com.br/banco-de-carga-carregador-portatil-celular-225w-20000mah-display-led-usb-bateria-extra-power-bank-mp927942468/p
power bank;Carregador Power Bank 5000 Mah Slim<!-- --> ;webcontinentalmarketplace;94,99;1;Carregador Power Bank 5000 Mah Slim Baratopower Bank Kaidi 5.000 Mah Slim Kd-952 Original Preto Com Adaptador Tipo C E Ioso Presente Produto É Uma Fonte De Alimentação Móvel De Fio Mini-auto-alimentado, E A Sua Principal Utilização É Carregar Produtos Digitais De Comunicação Móvel, Configurado Com Uma Porta De Entrada De Carregamento Fêmea Micro Usb Para Carregar A Bateria De Lítio Recarregável Embutida,o Produto Possui Saída Dupla, 1 Porta De Saída De Descarga Usb;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank-5000-mah-slim-mp928565156/p
power bank;Power Bank Xiaomi 30.000mah Branco<!-- --> ;Seventek;199,00;1;Especificações » Dimensões: 154.5 X 72.3 X 38.9mm. » Cor: Branco. » Modelo: Mi Power Bank 3 Pb3018zm . » Batería: 30000 Mah. » Conexões: Usb-c - 2xusb-a - Micro Usb . » Tempo De Carregamento: Aprox. 10 Horas . » Led: Integrado.;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-xiaomi-30000mah-branco-mp933238594/p
power bank;Carregador Portátil Power Bank 5000mah Pn-952<!-- --> ;;84,54;1;Carregador Portátil Power Bank 5000mah Pn-952 Carregador Portátil Power Bank 5000mah Com 1 Cabo Embutido  Informações Técnicas: - Marca: Hmaston- Modelo: Pn-952- Produto: Power Bank- Bateria: Polímero De Litio- Capacidade: 5.000mah- Capacidade Da Bateria Interna: 3.7v/5000mah 37wh- Entrada: Micro Usb Dc 5v 2a- Saída Nominal: =6300mah =31.5wh- Dupla Saída Usb: 5v 2.1a, 5v 2.1a- Saída: Dc5v 2.1a (built In Cable) / Dc5v 2.1a (usb Port)- Duração De Bateria Em Standby: 5;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-5000mah-pn952-mp932377000/p
power bank;Carregador 3 Em 1 Portátil Usb Wireless Qi Sem Fio Com Ventilador Carrega Celular Power Bank<!-- --> ;Kangur;33,99;1;Mini Ventilador 3 Em 1 Vem Com Uma Base De Carregamento, Que Pode Ser Utilizada Como Um Suporte De Telefone E Fornece Carregamento Sem Fio Para Telefones Celulares, Muito Conveniente Para Trabalhar, Aprender Ou Viajar. Possui Três Níveis De Velocidade Do Vento, E Basta Pressionar O Botão Para Ligar O Ventilador Usb, Para Ajustar A Velocidade Do Vento, Muito Fácil De Operar. Baixo Nível De Ruído, Proporciona Um Ambiente Silencioso Para Dormir Enquanto Faz Você Se Ref;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-3-em-1-portatil-usb-wireless-qi-sem-fio-com-ventilador-carrega-celular-power-bank-mp920586161/p
power bank;Bateria Externa Power Bank 20000mah Universal<!-- --> ;Booglee;89,90;1;Atenção As Power Bank São Nas Cores Preto E Branco, Mandanos Conforme O Que Tiver No Dia No Estoque. Os Cabos Vão Em Cores Aleatórias Como Estão Nas Fotos Do Anúncio! Obrigado Boas Compras. O Carregador Portátil H´maston Yd-05 Com 20000mah De Potência Não Te Abandona! Chegue Até 8 Cargas Completas No Seu Smartphone (dispositivos De Até 1800mah) E Leve Sua Bateria Para Te Acompanhar No Trabalho, Em Shows, Viagens E Onde Mais Você Precisar Com Muito Estilo E Qualidade;CANDIDATO;Carrefour;https://www.carrefour.com.br/bateriaexternapowerbank20000mahuniversal-mp923240863/p
power bank;Carregador Solar 30000mah, Ypwa Solar Power Bank Portátil Carregador De Bateria Externa Dupla Saída Usb Com Lanterna Led Para Camping Outdoor Compatí<!-- --> ;nocnoceua;339,00;1;null;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregadorsolar30000mahypwasolarpowerbankportatilcarregadordebateriaexternaduplasaidausbcomlanternal-mp921836703/p
power bank;Power Bank Carregador Portátil Kaidi 5000 Mah Slim Kd-952<!-- --> ;;;1;"Power Bank Carregador Portátil 5000 Mah Slim Kd-952

descrição:
o Power Bank Kd-952 É Uma Fonte De Alimentação Portátil De Fio Mini-auto-alimentado, Compatível Para Carregamento De Carga De Aparelhos Celulares E Tablets Que Possuam A Conectividade Micro-usb Ou Type-c. O Power Banck Kaidi-kd952 Possui Saída Dupla, 1 Porta De Saída De Descarga Usb Padrão, 1 Fio De Saída Micro Usb Próprio (com Adaptador De Carregamento Type-c), Que Pode Ser Carregado Por Carga Externa.";CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-carregador-portatil-kaidi-5000-mah-slim-kd952-mp928694045/p
power bank;Power Bank Tmv Preto - 20.000 Mah<!-- --> ;olist;350,73;1;"Power Bank Tmv Preto - 20.000 Mah 
 

é Importante Saber Que:

- O Produto É Lacrado, Original E Com Nota Fiscal,

- Embalamos Super Bem Todos Os Nossos Pedidos,

- Postamos Em Até 24 Horas Úteis, Exceto Em Casos De Pré-vendas,

- As Fotos Do Produto São Reais, Foram Tiradas Em Nosso Estúdio E Tratadas Para Fornecer Uma Experiência Melhor,";CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-tmv-preto-20000-mah-mp932288274/p
power bank;Carregador Portatil Xiaomi Mi 50w Power Bank 20000 Pb2050szm 20.000 Mah 3 Saidas Usb E Usb C   Preto<!-- --> ;duascabecas;692,50;1;Carregador Portatil Xiaomi Mi 50w Power Bank 20000 Pb2050szm 20.000 Mah 3 Saidas Usb E Usb-c - Pretocompatibilidade:dispositivos Móveis Que Utilizam Cabo Usb Para Realizar As Recargas De Bateriaalimentação:através Da Entrada Usb-cmarca:xiaomiled:integrado, Indica O Estado De Funcionamentoinclui:cabo Usb - Manualsaída:2x Usb 5v/3a ~ 9v/2.23a~ 12v/1.67a - Usb-c 5v/3a ~ 9v/3a ~ 12v/3a ~ 15v/3acaracterísticas:conta Com Proteção Contra Sobrecargas, Excesso De Descarga, S;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-xiaomi-mi-50w-power-bank-20000-pb2050szm-20000-mah-3-saidas-usb-e-usb-c--preto-mp932625592/p
power bank;Carregador Portátil Power Bank 10.000mah Original Pineng Pn-951 Preto<!-- --> ;;114,89;1;O Pineng 10000 Mah Power Bank Permite Que Você Ligue Seus Dispositivos Com Mais Facilidade. Em Vez Do Botão De Power Usual, Este Funciona Simplesmente Agitando-o.novo Modelo Com Super Capacidade De 10000mah, Designe Leve Com Traços Modernos, Possui Saida Dual Usb, Acompanha Adaptador Para Utilização Em Iphone E Demais Dispositivos Com Entrada Mini Usb.ele É Alimentado Por Uma Bateria De Li-polímero, Certificando-se De Que Seu Gadget Nunca Nunca Vai Ficar Sem Energia;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-10000mah-original-pineng-pn951-preto-mp931570519/p
power bank;Tg90 Carregador Portátil 6000mah Baterias Externas, Ultra Slim Power Bank Com Cabos Embutidos Carregador De Telefone Portátil, Carregador De Bateria<!-- --> ;nocnoceua;327,00;1;Tg90 Carregador Portátil 6000mah Baterias Externas, Ultra Slim Power Bank Com Cabos Embutidos Carregador De Telefone Portátil, Carregador De Bateria Portátil Usb C Compatível Com Celulares Android Iphone;CANDIDATO;Carrefour;https://www.carrefour.com.br/tg90carregadorportatil6000mahbateriasexternasultraslimpowerbankcomcabosembutidoscarregadordetelefone-mp922719132/p
power bank;Carregador Portátil Power Bank Turbo 20.000mah Hmaston<!-- --> ;olist;258,65;1;"Power Bank Hmaston 20000mah Pn-932 Original Compatível Com Todos Os Aparelhos Com Alto Poder De Carregamento. Iphone, Samsung, Motorola, Xiaomi E Etc.

um Novo Modelo De Carregador Portátil Chega Ao Mercado Nacional, Com 20.000mah O Power Bank Consegue Ter Uma Conexão Livre Permitindo Carregar Vários Tipos De Celulares, Por Exemplo: Iphone, Motorola, Samsung Etc.

com Um Design Perfeito O Novo Power Bank Chega Para Diferenciar Dos Modelos Anteriores, Esse É O Modelo";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-turbo-20000mah-hmaston-mp927666458/p
power bank;Carregador Portatil Xiaomi Mi Power Bank 3 Pro Plm07zm 20.000 Mah 2 Saidas Usb   Preto<!-- --> ;duascabecas;654,50;1;Carregador Portatil Xiaomi Mi Power Bank 3 Pro Plm07zm 20.000 Mah 2 Saidas Usb - Pretopeso Bruto:534 Gramascompatibilidade:dispositivos Móveis Que Utilizam Cabo Usb Para Realizar As Recargas De Bateriabotão:comprobação Do Nível Da Bateriamarca:xiaomiled:indicam O Estado De Funcionamento Do Carregadorinclui:cabo Usb - Manualsaída:2x Usb 5v/2.4a ~ 9v/2a~ 12v/1.5a E Usb-c 5v/3a ~ 9v/3a ~ 12v/3a ~ 15v/3a ~ 20v/2aentrada:usb-c 5v/3a ~ 9v/3a ~ 12v/3a ~ 15v/3a ~ 20v/2.25ac;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-xiaomi-mi-power-bank-3-pro-plm07zm-20000-mah-2-saidas-usb--preto-mp932628218/p
power bank;Carregador Com Ventilador 2 Em 1 Qi Wireless Sem Fio Portátil Usb Carregador Celular Power Bank Recarregável Azul<!-- --> ;facaeresolva;33,99;1;Mini Ventilador 2 Em 1 Vem Com Uma Base De Carregamento, Que Pode Ser Utilizada Como Um Suporte De Telefone E Fornece Carregamento Sem Fio Para Telefones Celulares, Muito Conveniente Para Trabalhar, Aprender Ou Viajar. Possui Três Níveis De Velocidade Do Vento, E Basta Pressionar O Botão Para Ligar O Ventilador Usb, Para Ajustar A Velocidade Do Vento, Muito Fácil De Operar. Baixo Nível De Ruído, Proporciona Um Ambiente Silencioso Para Dormir Enquanto Faz Você Se Ref;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-com-ventilador-2-em-1-qi-wireless-sem-fio-portatil-usb-carregador-celular-power-bank-reca-mp926501260/p
power bank;Carregador Portátil Moxnice Power Bank 10000mah, Bateria Menor E Mais Leve Com 2 Saídas Para Smartphones E Tablets, Presentes Para Homens, Mulheres (<!-- --> ;Nocnoc EUA;299,00;1;".aplus-v2 {display: Block,margin-left: Auto,margin-right: Auto,}. Aplus-v2 .aplus-3p-fixed-width {largura: 970px,}. Aplus-v2 .aplus-3p-fixed-width.aplus-module-wrapper {margin-left: Auto,margin-right: Auto,} If(p) { P.when(""a-expander"").execute(função (expansora) { Expander.initializeexpanders(), }), } Da Moxnice - Fabricante Profissional De Power Bank Moxnice Foco Na Produção De Power Bank Há Mais De 7 Anos. Nossos Produtos São Projetados E Fabricados Sob Altos Pad";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-moxnice-power-bank-10000mah-bateria-menor-e-mais-leve-com-2-saidas-para-smartpho-mp922800612/p
power bank;Power Bank Carregador Portátil IT BLUE MAX-0528- 10000 mAh<!-- --> ;;84,99;1;MINI POWER BANK DE ALTA QUALIDADE A bateria portátil Power Bank de 10000mAh MAX-0528 é o salva-vidas que todos nós precisamos! Naquele momento que você está perdido e precisa se orientar pelo GPS do celular ou quando for tirar e postar aquela foto que tanto sonhou na viagem e de repente sua bateria acaba, a power bank será sua melhor amiga para a carga extra em seu smartphone, tablet, Mp3, Mp4 ou Psp. Tudo isso em um tamanho que cabe no facilmente nos bolsos da calç;CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-carregador-portatil-it-blue-max-0528--10000-mah-mp911637155/p
power bank;Carregador Portátil Power Bank Maxmidia  Max-pb17 10000mah<!-- --> ;olist;192,40;1;"Powerbank Sem Fio Branco Capacidade 10000mah Max-pb17 - Maxmídia

powerbank Sem Fio Capacidade 10000mah Max-pb17
o Max-pb17 Da Maxmidia É Um Carregador Portátil Power Bank Projetado Para Oferecer, Com Facilidade, Mais Bateria Ao Seu Dispositivo E Não Deixar Você Na Mão Em Diversos Momentos.

possui As Portas: Usb, Type C, Micro V8 E Lightning.
contém Uma Entrada Micro Usb Fêmea Para Carregar A Bateria E Um Cabo Embutido, Na Lateral, Com Conector.
além Dos Conectores";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-maxmidia-maxpb17-10000mah-mp926404665/p
power bank;Eremita De Viagem Para Iniu Carregador Portátil 10000mah Power Bank [versão 2021] (preto 1)<!-- --> ;nocnoceua;198,00;1;Eremita De Viagem Para Iniu Carregador Portátil 10000mah Power Bank [versão 2021];CANDIDATO;Carrefour;https://www.carrefour.com.br/eremita-de-viagem-para-iniu-carregador-portatil-10000mah-power-bank-versao-2021-preto-1-mp922858684/p
power bank;Carregador Portátil Power Bank 10000mah Pn-956<!-- --> ;;137,98;1;Carregador Portátil Power Bank 10000mah Pn-956 Carregador Portátil Power Bank 10000mah 2 Cabos Embutidos Pn-956   Produto Excelente Com Poder De Até Duas Cargas.modelo Compacto Perfeito Para Levar Em Uma Bolsa E Se Preferir No Bolso Também. Compatiblephonemodels[1]: Iphone,samsung,xiaomi,motorola,lg;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-power-bank-10000mah-pn956-mp932376993/p
power bank;Carregador Power Bank  5000 Mah Slim Barato<!-- --> ;aleximportsmt;187,02;1;Power Bank Kaidi 5.000 Mah Slim KD-952 Original Preto Com Adaptador Tipo C E IOS O presente produto é uma fonte de alimentação móvel de fio mini-auto-alimentado, e a sua principal utilização é carregar produtos digitais de comunicação móvel, configurado com uma porta de entrada de carregamento fêmea Micro USB para carregar a bateria de lítio recarregável embutida,   O produto possui saída dupla, 1 porta de saída de descarga USB padrão, 1 fio de saída Micro USB;CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-power-bank--5000-mah-slim-barato-mp914342856/p
power bank;Carregador Portátil Slim 10000mah Power Bank Com Anatel<!-- --> ;olist;124,10;1;"Carregador Portátil Slim 10.000 Mah

compatível Com Todos Os Modelos De Celulares
ele Possui 3 Tipos De Saída Para A Sua Escolha: V8 , Tipo C Ou Lightning.
chegue Até 4 Cargas Completas No Seu Smartphone E Leve Sua Bateria Para Te Acompanhar No Trabalho, Show, Viagem E Onde Mais Você Precisar.
carregue Seu Celular, Tablet Ou Qualquer Aparelho Que Possua Entrada Usb.
seu Design Slim Ultra Fino Se Torna Útil E Prático.
para Ligar Ele Basta Balançar O Aparelho

informa";CANDIDATO;Carrefour;https://www.carrefour.com.br/carregador-portatil-slim-10000mah-power-bank-com-anatel-mp931965667/p
power bank;KIT MUSIC PLAY HEADPHONE BLUETOOTH SD/AUX/FM + POWER BANK 4000 MAH + LEITOR USB + MICRO SD 32GB C10  MC250<!-- --> ;;299,80;1;Kit Music Play Multilaser, ouça sua playlist com mais intensidade e qualidade. Um kit completo para você ouvir suas músicas, possui um headphone dobrável deixando bem mais fácil de levar para qualquer lugar e com autonomia de 6 horas, assim você consegue curtir suas músicas sem preocupação. Acompanha cartão micro SD 32GB a prova d’agua, ideal para vídeos em Full HD, um power bank 4000mah para você carregar seu celular onde estiver, um pen drive com leitor de Micro S;CANDIDATO;Carrefour;https://www.carrefour.com.br/kit-music-play-headphone-bluetooth-sd-aux-fm---power-bank-4000-mah---leitor-usb---micro-sd-32gb-c10--mc250-mp911464514/p
power bank;Power Bank Bateria  2200mah It-blue Com Cabo Usb Tipo C<!-- --> ;;58,98;1;"Power Bank Bateria  2200mah It-blue Com Cabo Usb Tipo C  

descrição

. O Cabo Usb Tipo C 13712t It-blue Conta Com Uma Bateria Portátil Power Bank De 2200 Mah. Ideal Para Aqueles Momentos Que Você Precisa De Uma Carga Extra Na Bateria E Pode Facilmente Contar Com A Bateria Acoplada Ao Cabo Para Carregar O Seu Celular Com Entrada Micro Usb Ou Tablet Que Tenham Essa Entrada Quando Não Existe Tomada Por Perto!

. O Cabo De 1,20 Metros Pode Ser Usado Para Carregar, Tran";CANDIDATO;Carrefour;https://www.carrefour.com.br/power-bank-bateria-2200mah-itblue-com-cabo-usb-tipo-c-mp924873125/p
